year,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021
import_or_export,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import
Cameroon,1480884356.0,646009308.0,1332580417.0,660621150.0,1291136258.0,648230261.0,1647128835.0,677139765.0,1793380220.0,923400991.0,2210805268.0,1414867592.0,2887041018.0,1628840773.0,3208411724.0,903733680.0,851630235.0,1178171967.0,558351111.0,1230458440.0,2564289463.0,2392868126.0,707818711.0,1464118432.0,3050111730.0,3290111608.0,3176673755.0,3113435084.0,3611883907.0,3536644486.0,2477768665.0,2506010659.0,790071288.0,1687747954.0,2079641675.389,2003056676.556,2619727535.366,2612216287.337,2796623841.173,3143772467.297,2002767177.6399999,2446561982.0,2913994786.8050003,2902486060.117
Canada,85577634455.0,30074257292.0,84460254938.0,29812499964.0,77040850557.0,28842301851.0,90442824030.0,34603254005.0,108222950370.0,40612481597.0,131053812941.0,51986464931.0,138405998605.0,57761226630.0,150902345247.0,64193226879.0,196180571108.0,80745741197.0,125664407925.0,56733593198.0,154278099456.0,70045199358.0,188280576397.0,86920728164.0,188815907985.0,85348718569.0,194985206520.0,84315397210.0,206127925289.0,82497106321.0,147706974130.94,62082491495.64,130984679583.538,57010374148.267,157901150409.19,63706486526.053,176579276430.453,71239594250.05301,170523854616.608,67329141538.499,145580650356.347,53629953882.550995,219070393957.81598,70121105959.783
Cayman Isds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343213203.0,0.0,0.0,0.0,259726393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095205.5370000005,353987290.4,1094836.381,394524052.88199997
Central African Rep.,16459999.0,21010120.0,15986099.0,20203419.0,10506545.0,17331469.0,16567873.0,30478757.0,49524386.0,97758000.0,48904469.0,104153099.0,39711105.0,69273811.0,66260548.0,31607896.0,57487511.0,45049072.0,27487495.0,75213837.0,25972597.0,55517772.0,27484684.0,55768449.0,27807668.0,52162690.0,19515463.0,35422045.0,17671816.0,61486833.0,19022444.0,53319719.0,28889731.0,50694624.0,22252839.586,66684350.54,15132837.0,79544592.0,15470693.443,150270442.872,7778657.364999999,145576292.085,7270244.13,107679868.884
Chile,8600295351.0,4485982913.0,8863196908.0,4137016581.0,8065430809.0,3925523569.0,10827765173.721,5414133620.63,16455098794.688,7359566354.51,21475775594.508,10254958862.297,27588941946.934,12698711594.095999,32317824950.157997,16896481422.333,28844521076.173,23297680712.795002,24797993704.889,13439000128.875,30947043306.653,17779480454.782997,35747176920.511,24351562096.896,35983041514.742,24020407376.239002,38337365641.639,23102825742.487,38877463908.146,21337509888.356,32628384396.315,14244240881.090998,33037182820.349,13024251012.615,38067403366.448006,15859995809.94,43284703816.138,19336670463.919003,41175713832.104996,17956243453.825,44737523347.498,14180969827.873001,56613683397.551,23498249823.459
China,23416186015.0,42844486729.0,24382794417.0,40603577564.0,26443794921.0,44373048269.0,33095290961.0,64404210578.0,39500552959.0,101616341576.0,48870334435.0,127771873288.0,54607386432.0,161484568831.0,64123150022.0,213472484408.0,78964127598.0,331135531818.0,64279921882.0,259026691523.0,82224624769.0,385617587924.0,99970818374.0,537709596608.0,99950621999.0,569321331400.0,109185034227.0,597280483589.0,116955455519.0,595243530132.0,110573832444.0,425288963098.0,109092392356.0,400733264559.0,119841699161.0,527234461208.0,135327365174.0,648794832653.0,138049889032.0,683312840209.0,119626660955.0,648796647553.0,144936083718.0,918570807586.0
"China, Hong Kong SAR",8038356136.0,16859126442.0,6934442657.0,15054815127.0,6691611680.0,14785426379.0,6520340691.0,14987153364.0,6492410373.0,16919971908.0,6590329275.0,18388423081.0,7077662768.0,20782732509.0,7788088920.0,23835822389.0,8773054968.0,29217772358.0,7990307423.0,26505831760.0,9011550817.0,32659153252.0,9881852257.0,38317035726.0,9880543450.0,38075127578.0,10045826605.0,39331443919.0,10673553334.0,39696803025.0,10366209121.623,33923429657.478,10905707895.253,32374130845.938,11482411374.192,35680872947.918,11720071116.39,39714893935.520004,10836140460.560001,37140152417.934,8120799069.348,29674055390.409,8997288952.354,33211902372.61
"China, Macao SAR",6251963.217,224062086.38,6819550.966,212730600.592,12680080.733000001,371810563.662,9713338.725,382075584.705,10559903.205,472506411.25,13983942.292,638807398.002,10453771.387999998,812195658.4369999,12216062.584,945989341.5979999,17401976.652,1089048115.607,11776367.754999999,998497722.072,15836218.146,1122238675.414,13126641.625,1399022299.58,10398049.543,1519393359.157,10450135.302,1610893315.615,11546194.692,1714301065.379,11320259.0,1588570069.0,2111439.0,1403685392.0,9540395.585,1549822314.244,10388389.066,1736128736.645,7269072.824,1868136989.793,3841534.228,1494140176.0830002,7410997.288,1760376150.318
Colombia,8608384831.0,1762996805.0,7191327999.0,1729004873.0,6990057311.0,1791440762.0,7680519818.0,1875933252.0,9539892437.0,2146690690.0,12630672315.0,2547856132.0,13980603148.0,3095963983.0,16623604770.0,4050471342.0,24055668755.0,5872124542.0,21504901215.0,4410173050.0,27744306365.0,5936798192.0,42762950576.0,8723839164.0,45349602354.0,10911946536.0,45019704314.0,11525320034.0,42076741978.0,12943365425.0,24834115365.0,10043020875.0,20676802405.0,8693101689.0,26894817810.579998,8588341513.08,30639763420.09,8913561987.99,28102034573.379997,10006501929.18,19809529707.27,7492784880.12,27625351990.510002,10803213993.14
Comoros,6351415.0,18173289.0,7371703.0,12797776.0,9077948.0,13545697.0,6293918.0,17374208.0,7611715.0,27065518.0,3251311.0,40353391.0,2233365.0,35641204.0,1176282.0,23153493.0,2922881.0,58632786.0,9294011.949,80087519.25500001,9535856.376999998,72227118.668,20871700.48,93152849.631,17486137.538,91787628.514,11892336.226,84582368.252,16535658.146,84104389.985,11580501.721,109028014.077,24848063.333,95456299.474,31061095.882,116256935.962,29390088.269,92910618.485,21213017.832000002,100867257.951,13664694.519,115850538.42500001,18113659.503,194417332.12399998
